identity_key,public_api,public_surface,api_name,op_branch,op,primitive,py_method,interface,target_module,target_symbol,resolver_kind,resolver_path,source_file
mindspore.Tensor.inverse::matrix_inverse_ext_op.yaml,mindspore.Tensor.inverse,mindspore.Tensor,inverse,matrix_inverse_ext_op.yaml,matrix_inverse_ext,MatrixInverseExt,tensor_inverse,tensor,mindspore.ops.api_def,inverse,api_def_interface,mindspore/ops/api_def/inverse.yaml,mindspore/ops/api_def/inverse.yaml
mindspore.Tensor.isclose::isclose_op.yaml,mindspore.Tensor.isclose,mindspore.Tensor,isclose,isclose_op.yaml,isclose,IsClose,deprecated_tensor_isclose,tensor,mindspore.ops.api_def,isclose,api_def_interface,mindspore/ops/api_def/isclose.yaml,mindspore/ops/api_def/isclose.yaml
mindspore.Tensor.isfinite::isfinite_op.yaml,mindspore.Tensor.isfinite,mindspore.Tensor,isfinite,isfinite_op.yaml,isfinite,IsFinite,tensor_isfinite,tensor,mindspore.ops.api_def,isfinite,api_def_interface,mindspore/ops/api_def/isfinite.yaml,mindspore/ops/api_def/isfinite.yaml
mindspore.Tensor.isinf::isinf_op.yaml,mindspore.Tensor.isinf,mindspore.Tensor,isinf,isinf_op.yaml,isinf,IsInf,tensor_isinf,tensor,mindspore.ops.api_def,isinf,api_def_interface,mindspore/ops/api_def/isinf.yaml,mindspore/ops/api_def/isinf.yaml
mindspore.Tensor.isneginf::isneginf_op.yaml,mindspore.Tensor.isneginf,mindspore.Tensor,isneginf,isneginf_op.yaml,isneginf,IsNegInf,tensor_isneginf,tensor,mindspore.ops.api_def,isneginf,api_def_interface,mindspore/ops/api_def/isneginf.yaml,mindspore/ops/api_def/isneginf.yaml
mindspore.Tensor.kthvalue::kthvalue_op.yaml,mindspore.Tensor.kthvalue,mindspore.Tensor,kthvalue,kthvalue_op.yaml,kthvalue,Kthvalue,tensor_kthvalue,"tensor, function",mindspore.ops.api_def,kthvalue,api_def_interface,mindspore/ops/api_def/kthvalue.yaml,mindspore/ops/api_def/kthvalue.yaml
mindspore.Tensor.lerp::lerp_op.yaml,mindspore.Tensor.lerp,mindspore.Tensor,lerp,lerp_op.yaml,lerp,Lerp,tensor_lerp,"tensor, function",mindspore.ops.api_def,lerp,api_def_interface,mindspore/ops/api_def/lerp.yaml,mindspore/ops/api_def/lerp.yaml
mindspore.Tensor.lerp::lerp_scalar_op.yaml,mindspore.Tensor.lerp,mindspore.Tensor,lerp,lerp_scalar_op.yaml,lerp_scalar,LerpScalar,tensor_lerp,"tensor, function",mindspore.ops.api_def,lerp,api_def_interface,mindspore/ops/api_def/lerp.yaml,mindspore/ops/api_def/lerp.yaml
mindspore.Tensor.less::less_op.yaml,mindspore.Tensor.less,mindspore.Tensor,less,less_op.yaml,less,Less,tensor_less,"tensor, function",mindspore.ops.api_def,less,api_def_interface,mindspore/ops/api_def/less.yaml,mindspore/ops/api_def/less.yaml
mindspore.Tensor.less::less_scalar_op.yaml,mindspore.Tensor.less,mindspore.Tensor,less,less_scalar_op.yaml,less_scalar,LessScalar,tensor_less,"tensor, function",mindspore.ops.api_def,less,api_def_interface,mindspore/ops/api_def/less.yaml,mindspore/ops/api_def/less.yaml
mindspore.Tensor.less_equal::less_equal_op.yaml,mindspore.Tensor.less_equal,mindspore.Tensor,less_equal,less_equal_op.yaml,less_equal,LessEqual,tensor_le,tensor,mindspore.ops.api_def,less_equal,api_def_interface,mindspore/ops/api_def/less_equal.yaml,mindspore/ops/api_def/less_equal.yaml
mindspore.Tensor.log::log_op.yaml,mindspore.Tensor.log,mindspore.Tensor,log,log_op.yaml,log,Log,tensor_log,tensor,mindspore.ops.api_def,log,api_def_interface,mindspore/ops/api_def/log.yaml,mindspore/ops/api_def/log.yaml
mindspore.Tensor.log10::log10_op.yaml,mindspore.Tensor.log10,mindspore.Tensor,log10,log10_op.yaml,log10,Log10,tensor_log10,tensor,mindspore.ops.api_def,log10,api_def_interface,mindspore/ops/api_def/log10.yaml,mindspore/ops/api_def/log10.yaml
mindspore.Tensor.log1p::log1p_op.yaml,mindspore.Tensor.log1p,mindspore.Tensor,log1p,log1p_op.yaml,log1p,Log1p,tensor_log1p,tensor,mindspore.ops.api_def,log1p,api_def_interface,mindspore/ops/api_def/log1p.yaml,mindspore/ops/api_def/log1p.yaml
mindspore.Tensor.log2::log2_op.yaml,mindspore.Tensor.log2,mindspore.Tensor,log2,log2_op.yaml,log2,Log2,tensor_log2,tensor,mindspore.ops.api_def,log2,api_def_interface,mindspore/ops/api_def/log2.yaml,mindspore/ops/api_def/log2.yaml
mindspore.Tensor.log_::inplace_log_op.yaml,mindspore.Tensor.log_,mindspore.Tensor,log_,inplace_log_op.yaml,inplace_log,InplaceLog,tensor_log_,tensor,mindspore.ops.api_def,log_,api_def_interface,mindspore/ops/api_def/log_.yaml,mindspore/ops/api_def/log_.yaml
mindspore.Tensor.logaddexp::logaddexp_op.yaml,mindspore.Tensor.logaddexp,mindspore.Tensor,logaddexp,logaddexp_op.yaml,logaddexp,LogAddExp,deprecated_tensor_logaddexp,tensor,mindspore.ops.api_def,logaddexp,api_def_interface,mindspore/ops/api_def/logaddexp.yaml,mindspore/ops/api_def/logaddexp.yaml
mindspore.Tensor.logaddexp2::logaddexp2_op.yaml,mindspore.Tensor.logaddexp2,mindspore.Tensor,logaddexp2,logaddexp2_op.yaml,logaddexp2,LogAddExp2,deprecated_tensor_logaddexp2,tensor,mindspore.ops.api_def,logaddexp2,api_def_interface,mindspore/ops/api_def/logaddexp2.yaml,mindspore/ops/api_def/logaddexp2.yaml
mindspore.Tensor.logical_and::logical_and_op.yaml,mindspore.Tensor.logical_and,mindspore.Tensor,logical_and,logical_and_op.yaml,logical_and,LogicalAnd,tensor_logical_and,tensor,mindspore.ops.api_def,logical_and,api_def_interface,mindspore/ops/api_def/logical_and.yaml,mindspore/ops/api_def/logical_and.yaml
mindspore.Tensor.logical_not::logical_not_op.yaml,mindspore.Tensor.logical_not,mindspore.Tensor,logical_not,logical_not_op.yaml,logical_not,LogicalNot,tensor_logical_not,tensor,mindspore.ops.api_def,logical_not,api_def_interface,mindspore/ops/api_def/logical_not.yaml,mindspore/ops/api_def/logical_not.yaml
mindspore.Tensor.logical_or::logical_or_op.yaml,mindspore.Tensor.logical_or,mindspore.Tensor,logical_or,logical_or_op.yaml,logical_or,LogicalOr,tensor_logical_or,tensor,mindspore.ops.api_def,logical_or,api_def_interface,mindspore/ops/api_def/logical_or.yaml,mindspore/ops/api_def/logical_or.yaml
mindspore.Tensor.logical_xor::logical_xor_op.yaml,mindspore.Tensor.logical_xor,mindspore.Tensor,logical_xor,logical_xor_op.yaml,logical_xor,LogicalXor,tensor_logical_xor,tensor,mindspore.ops.api_def,logical_xor,api_def_interface,mindspore/ops/api_def/logical_xor.yaml,mindspore/ops/api_def/logical_xor.yaml
mindspore.Tensor.logsumexp::logsumexp_op.yaml,mindspore.Tensor.logsumexp,mindspore.Tensor,logsumexp,logsumexp_op.yaml,logsumexp,LogSumExp,deprecated_tensor_logsumexp,tensor,mindspore.ops.api_def,logsumexp,api_def_interface,mindspore/ops/api_def/logsumexp.yaml,mindspore/ops/api_def/logsumexp.yaml
mindspore.Tensor.masked_fill::masked_fill_op.yaml,mindspore.Tensor.masked_fill,mindspore.Tensor,masked_fill,masked_fill_op.yaml,masked_fill,MaskedFill,tensor_masked_fill,tensor,mindspore.ops.api_def,masked_fill,api_def_interface,mindspore/ops/api_def/masked_fill.yaml,mindspore/ops/api_def/masked_fill.yaml
mindspore.Tensor.masked_fill::masked_fill_scalar_op.yaml,mindspore.Tensor.masked_fill,mindspore.Tensor,masked_fill,masked_fill_scalar_op.yaml,masked_fill_scalar,MaskedFillScalar,tensor_masked_fill,tensor,mindspore.ops.api_def,masked_fill,api_def_interface,mindspore/ops/api_def/masked_fill.yaml,mindspore/ops/api_def/masked_fill.yaml
mindspore.Tensor.masked_fill_::inplace_masked_fill_scalar_op.yaml,mindspore.Tensor.masked_fill_,mindspore.Tensor,masked_fill_,inplace_masked_fill_scalar_op.yaml,inplace_masked_fill_scalar,InplaceMaskedFillScalar,tensor_inplace_masked_fill_scalar_empty,tensor,mindspore.ops.api_def,masked_fill_,api_def_interface,mindspore/ops/api_def/masked_fill_ .yaml,mindspore/ops/api_def/masked_fill_ .yaml
mindspore.Tensor.masked_fill_::inplace_masked_fill_tensor_op.yaml,mindspore.Tensor.masked_fill_,mindspore.Tensor,masked_fill_,inplace_masked_fill_tensor_op.yaml,inplace_masked_fill_tensor,InplaceMaskedFillTensor,tensor_inplace_masked_fill_tensor_empty,tensor,mindspore.ops.api_def,masked_fill_,api_def_interface,mindspore/ops/api_def/masked_fill_ .yaml,mindspore/ops/api_def/masked_fill_ .yaml
mindspore.Tensor.masked_scatter::masked_scatter_op.yaml,mindspore.Tensor.masked_scatter,mindspore.Tensor,masked_scatter,masked_scatter_op.yaml,masked_scatter,MaskedScatter,tensor_masked_scatter,tensor,mindspore.ops.api_def,masked_scatter,api_def_interface,mindspore/ops/api_def/masked_scatter.yaml,mindspore/ops/api_def/masked_scatter.yaml
mindspore.Tensor.masked_scatter_::inplace_masked_scatter_op.yaml,mindspore.Tensor.masked_scatter_,mindspore.Tensor,masked_scatter_,inplace_masked_scatter_op.yaml,inplace_masked_scatter,InplaceMaskedScatter,tensor_inplace_masked_scatter,tensor,mindspore.ops.api_def,masked_scatter_,api_def_interface,mindspore/ops/api_def/masked_scatter_.yaml,mindspore/ops/api_def/masked_scatter_.yaml
mindspore.Tensor.masked_select::masked_select_op.yaml,mindspore.Tensor.masked_select,mindspore.Tensor,masked_select,masked_select_op.yaml,masked_select,MaskedSelect,tensor_masked_select,tensor,mindspore.ops.api_def,masked_select,api_def_interface,mindspore/ops/api_def/masked_select.yaml,mindspore/ops/api_def/masked_select.yaml
mindspore.Tensor.matmul::matmul_ext_op.yaml,mindspore.Tensor.matmul,mindspore.Tensor,matmul,matmul_ext_op.yaml,matmul_ext,MatMulExt,tensor_matmul,tensor,mindspore.ops.api_def,matmul,api_def_interface,mindspore/ops/api_def/matmul.yaml,mindspore/ops/api_def/matmul.yaml
mindspore.Tensor.max::max_dim_op.yaml,mindspore.Tensor.max,mindspore.Tensor,max,max_dim_op.yaml,max_dim,MaxDim,tensor_maxdim,"tensor, function",mindspore.ops.api_def,max,api_def_interface,mindspore/ops/api_def/max.yaml,mindspore/ops/api_def/max.yaml
mindspore.Tensor.max::max_op.yaml,mindspore.Tensor.max,mindspore.Tensor,max,max_op.yaml,max,Max,tensor_max,"tensor, function",mindspore.ops.api_def,max,api_def_interface,mindspore/ops/api_def/max.yaml,mindspore/ops/api_def/max.yaml
mindspore.Tensor.maximum::maximum_op.yaml,mindspore.Tensor.maximum,mindspore.Tensor,maximum,maximum_op.yaml,maximum,Maximum,tensor_maximum,tensor,mindspore.ops.api_def,maximum,api_def_interface,mindspore/ops/api_def/maximum.yaml,mindspore/ops/api_def/maximum.yaml
mindspore.Tensor.mean::mean_ext_op.yaml,mindspore.Tensor.mean,mindspore.Tensor,mean,mean_ext_op.yaml,mean_ext,MeanExt,tensor_mean_ext,tensor,mindspore.ops.api_def,mean,api_def_interface,mindspore/ops/api_def/mean.yaml,mindspore/ops/api_def/mean.yaml
mindspore.Tensor.median::median_dim_op.yaml,mindspore.Tensor.median,mindspore.Tensor,median,median_dim_op.yaml,median_dim,MedianDim,tensor_median_dim,tensor,mindspore.ops.api_def,median,api_def_interface,mindspore/ops/api_def/median.yaml,mindspore/ops/api_def/median.yaml
mindspore.Tensor.median::median_ext_op.yaml,mindspore.Tensor.median,mindspore.Tensor,median,median_ext_op.yaml,median_ext,MedianExt,tensor_median,tensor,mindspore.ops.api_def,median,api_def_interface,mindspore/ops/api_def/median.yaml,mindspore/ops/api_def/median.yaml
